q1	q2	q3	q4	q5	q6	q7	q8	q9	q10	q11	q12	q13	q14	q15	q16	q17	q18	q19	q20	q21	q22	Location	Position	Status	Gender	Comments	PDCPDCProjectID	PDCPDCAppVer	Date	HTTP_USER_AGENT	REMOTE_ADDR	REMOTE_HOST	REMOTE_USER
1	2	2	2	2	1	1	1	1	1	2	2	2	2	1	1	3	1	1	2	1	2	4	2	1	2	Regarding item 17      Effective Communication Between Campuses      I          have seen a Daytona Campus academic department change courses without regard for the needs of the Extended Campus.   For instance      the Applied Aviation Sciences Department removed          AT363      Introduction to Air Traffic Control      without even notifying the EC.   The course just disappeared from the catalog one summer.  Although that course was no longer needed for Daytona      it was an excellent introductory course in ATC      with an excellent text      and a very relevant course with ATC tower/RAPCON "labs" at every location with a runway.	Climate	3.00.63	Fri Feb 14 2002 14:37:58	Mozilla/4.61 [en] (Win98; U)	66.26.63.185	rdu26-63-185.nc.rr.com	
2	3	4		2	2	1	2	2	2	2	3	3	3	3	2	2	3	3	1	2	3	2	1	1	2	Your job      question 2.  Did it mainly on my own time with little ERAU help.                    Your job      question 3.  Way too many advisees.  Have had 60-80 for years while there are faculty who not only have zero but are adamant that they will not advise.  The only benefit derived from advisement is a good feeling that I am helping students -- no recognition      pay      release time      promotion      tenure      or anyting else.	Climate	3.00.63	Fri Feb 14 2002 14:47:41	Mozilla/4.0 (compatible; MSIE 5.01; Windows NT)	206.207.155.85	local85-155.campus.pr.erau.edu	
4	2	4	2	2	2	1	1	2	3	3	3	3	4	2	2	3	2	2	2	2	3	4	2	1	1	Entry level salaries have greatly improved      however      for those          who have been employed by the University for years and may          be making not much more than those just hired      it doesn't seem          just.	Climate	3.00.63	Fri Feb 14 2002 15:02:43	Mozilla/4.61 [en] (Win98; U)	63.39.36.184	1cust184.tnt6.tampa.fl.da.uu.net	
2	2	4	2	2	2	1	2	3	2	3	2	4	2	2	2	3	2	2	1	1	2	1	2	1	2		Climate	3.00.63	Fri Feb 14 2002 15:04:18	Mozilla/4.72 [en] (Windows NT 5.0; U)	155.31.249.197	node249-197.sim.db.erau.edu	
2	2	2	1	1	1	2	2	3	3	3	3	3	2	3	1	1	1	2	2	1	2	4	2	1	1	Do not agree that new employees should begin at approximately the same pay as current employees that have been with ERAU for many years.	Climate	3.00.63	Fri Feb 14 2002 15:10:14	Mozilla/4.61 [en] (Win98; U)	63.39.36.184	1cust184.tnt6.tampa.fl.da.uu.net	
2	2	2	2	2	1	1	1	2	2	2	2	2	2		2		2	1	2	1	1	3	1	2	1		Climate	3.00.63	Fri Feb 14 2002 15:22:11	Mozilla/4.05 [en]C-PBI-NC404  (Win95; U)	206.170.29.188	ppp-206-170-29-188.wnck11.pacbell.net	
2	1	1	1	1	1	1	2	2	1	2	2	2	3	3	2	3	1	1	1	1	1	4	2	1	1		Climate	3.00.63	Fri Feb 14 2002 15:48:05	Mozilla/4.61 [en] (Win98; U)	66.26.63.185	rdu26-63-185.nc.rr.com	
1	1	3	1	1	1	1	1	2	2	2	2	2	3	3	1	2	1	1	1	1	1	1	2	1	2	I am proud to be a staff member of ERAU and wish to be a positive role model to other faculty/staff and students.          Thank you for the opportunity to provide you with feedback.	Climate	3.00.63	Fri Feb 14 2002 16:00:38	Mozilla/4.72 [en] (WinNT; U)	155.31.25.158	node25-158.unnamed.db.erau.edu	
3	2	4	4	5	3	1	2	3	4	3	4	4	5	3	2	3	3	2	1	1	3	1	2	1	2	This is a good place to work overall      and I have a relatively pleasant work environment      but I feel underpaid to the point of exploitation based on the duties I have to perform and the responsibilites placed on me.  My former supervisor      (eventually "encouraged" to leave the position because of her incompetence) did practically nothing for two years      but was making at least $10     000 more than I make because she had the "faculty" label.	Climate	3.00.63	Fri Feb 14 2002 16:10:10	Mozilla/4.61 [en] (WinNT; I)	155.31.25.164	node25-164.unnamed.db.erau.edu	
2	2	4	2	3	2	2	3	3	3	3	4	3	2	3	2	4	3	2	2	2	3	1	1	1	2	 3.   My current workload does not allow me to spend as much time as I successfully could on research because of the 12 credit hour teaching load.  The current setup is rather like that of a community college. If we agree that we want a university known for the quality of its students and its professors      then steps should be taken to allow professors to choose a track emphasizing their strengths      with appropriate channeling of time      activities      and focus. This setup should be regulated by a system of checks and balances which responsibly measure whether adjustments in courseload have led to productivity in the area(s) selected/emphasized for which a lightened load was allowed in other areas.                    8.  It can be difficult to have confidence in the University leadership is there are regular changes in academic hierarchies      frequent turnover and changing of positions      conspicuous priviledge for and funding of administrative departments      apparently at the expense of funding of faculty and academic support departments.  What does it take to agree and see concrete      fiscal evidence that our purpose is teaching and academics      supported by administration. 	Climate	3.00.63	Fri Feb 14 2002 16:41:31	Mozilla/4.51 [en] (WinNT; U)	155.31.16.67	node16-67.unnamed.db.erau.edu	
2	2	2	3	2	2	2	2	4	3	3	3	3	2	2	2	4	2	2	2	2	3	4	2	1	1		Climate	3.00.63	Fri Feb 14 2002 17:10:36	Mozilla/4.0 (compatible; MSIE 5.0; Windows NT; DigExt)	67.202.64.7	1cust7.tnt5.grapevine.tx.da.uu.net	
3	4	2	2	3	2	2	2	2	3	2	2	3	4	3	2	3	2	2	2	2		4	1	2	2		Climate	3.00.63	Fri Feb 14 2002 17:16:01	Mozilla/4.0 (compatible; MSIE 5.5; Windows 98; Win 9x 4.90)	63.25.163.184	1cust184.tnt1.panama-city.fl.da.uu.net	
1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	1	1	2	1	2	1	2		Climate	3.00.63	Fri Feb 14 2002 17:26:53	Mozilla/4.0 (compatible; MSIE 5.0; Windows NT)	155.31.230.197	node230-197.unnamed.db.erau.edu	
2	3	3	4	4	3	2	3	2	3	3	4	5	5	2	2	3	2	3	2	2	4	1	2	1	2		Climate	3.00.63	Fri Feb 14 2002 17:53:44	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; Q312461)	66.157.194.170	adsl-157-194-170.dab.bellsouth.net	
3	3	3	4	3	2	1	4	4	4	3	3	3	3	4	4	5	4	3	2	2	3	2	1	1	2	Morale at the PC is in a very poor way these days.  WE have lost two good people      Cap Parlier and Peter Quigley      both of whom had a vision for this campus and fought for our interests.  Despite the promise of a full search for a new Chancellor      we now have an imposed Chancellor      who lacks any of the broader qualities needed for credibility--good credentials      a real vision      a management style that accepts discussion and consultation and that actively seeks to improve the diversity of the campus.  It seems the only real criteria for Chancellor is the capacity to bow and scrape to the univ admin.  Instead      we are going the other way      to an an intellectually impoverished vision      allegations of nepotism      sexual harrassment      a disinclination to hire the best candidate because she is a woman      disdain for faculty governance      and a management atmosphere that engenders fear      not respect or collegiality.  In the inimitable words of John Dean to President Nixon      these issues are like a cancer eating at the heart of the campus.  Has anyone at the univ admin ever read our own colonial history--of how the actions taken by King George      Lord North and the Royal Governors to hold on to the colonies actually set off the revolution? The only way PC can really prosper is to have a much greater level of autonomy--trying to ram these campuses into some narrow framework called "one university" just isn't going to work.  We're here two thousand miles away      we have the West Coast and the Pacific Rim      we're different in many ways.  We have enormous potential      energy      vitality.  But instead to using all that to build a great future      we are blocked by a seemingly sclerotic administration and diverted into anger at this senseless imposition on us of a governor whom we do not want.	Climate	3.00.63	Fri Feb 14 2002 17:57:37	Mozilla/4.08 [en] (WinNT; U ;Nav)	206.207.155.37	local37-155.campus.pr.erau.edu	
2	5	4	2	4	4	2	3	4	4	3	4	3		3	2	2	4	3	3	3	4	2	1	1	2		Climate	3.00.63	Fri Feb 14 2002 18:27:23	Mozilla/4.0 (compatible; MSIE 5.01; Windows NT)	206.207.156.73	local73-156.campus.pr.erau.edu	
2	3	4	2	2	1	1	2	2	2	3	2	2	2	4	2	2	3	2	2	2	3	2	2	1	2		Climate	3.00.63	Fri Feb 14 2002 18:35:53	Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)	206.207.156.189	local189-156.campus.pr.erau.edu	
4	2	4	2	1	2	1	2	3	3	3	3	4	2	3	2	3	4	1	1	2	3	1	2	1	2		Climate	3.00.63	Fri Feb 14 2002 18:45:14	Mozilla/4.51 [en] (WinNT; U)	155.31.130.214	node130-214.unnamed.db.erau.edu	
1	2					1	1	1	1	1	1	1			1		1	1	1	1	1	4	1	2	1	I am an adjunct or part-time faculty member so am not cognizant of the everyday workings or operations of ERAU.  My entire association with ERAU has been positive and rewarding.  I am just completing my first course on the internet and have thoroughly enjoyed the experience and look forward to more of the same.          	Climate	3.00.63	Fri Feb 14 2002 22:14:36	Mozilla/4.0 (compatible; MSIE 5.5; Windows 98; Win 9x 4.90)	24.214.38.120	user-24-214-38-120.knology.net	
2	5	5	2	1	3	2	3	3	3	3	3	3	5	4	4	4	2	2	1	4	5	2	2	1	2		Climate	3.00.63	Sat Feb 15 2002 04:02:19	Mozilla/4.0 (compatible; MSIE 5.01; Windows NT)	206.207.155.136	local136-155.campus.pr.erau.edu	
1	1	3	1	1	1	2	2	2	2	2	2	3	3	3	1	3	2	2	3	3	2	2	2	1	2		Climate	3.00.63	Sat Feb 15 2002 04:16:21	Mozilla/4.0 (compatible; MSIE 5.01; Windows NT)	206.207.155.136	local136-155.campus.pr.erau.edu	
1	1	1	1	1	2	1	1	3	2	4	3	4	4	4	1	3	1	1	2	2	2	2	2	1	2		Climate	3.00.63	Sat Feb 15 2002 04:19:25	Mozilla/4.0 (compatible; MSIE 5.01; Windows NT)	206.207.155.136	local136-155.campus.pr.erau.edu	
4	2	2	2	1	2	2	3	3	3	3	2	4	4	3	2	3	2	2	2	2	2	2	2	1	2		Climate	3.00.63	Sat Feb 15 2002 04:28:04	Mozilla/4.0 (compatible; MSIE 5.01; Windows NT)	206.207.155.136	local136-155.campus.pr.erau.edu	
2	2	2	1	2	2	1	3	2	2	2	2	2	2	2	2	3	2	1	2	2	2	2	2	1	2		Climate	3.00.63	Sat Feb 15 2002 04:39:35	Mozilla/4.0 (compatible; MSIE 5.01; Windows NT)	206.207.155.136	local136-155.campus.pr.erau.edu	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	I love my job!	Climate	3.00.63	Sat Feb 15 2002 09:22:18	Mozilla/4.72 [en] (WinNT; U)	155.31.130.191	node130-191.unnamed.db.erau.edu	
2	3	3	2	3	2	2	2	2	2	2	3	3	1	3	4	4	4	2	2	3	3	4	2	1	1		Climate	3.00.63	Sat Feb 15 2002 09:28:45	Mozilla/4.0 (compatible; MSIE 5.5; AOL 6.0; Windows 98)	64.12.103.31	spider-mtc-tf031.proxy.aol.com	
2	2	3	2	2	2	2	2	2	2	2	3	2	3	3	3	4	3	3	2	2	2	4	2	1	1	#14. Our pay scales seem to be way below similar positions at other places of employment. It is also my understanding that new hires make far more than employees that have been with the university for longer periods of time.          #15. Employees should be hired for their experience and knowledge      not on gender or 'underrepresented groups'. To me this is discrimination.          #16. When there are upcoming policy or catalog changes      it would be beneficial for EC to be notified of these changes before they go into effect.                    Thank you for being concerned enough to be interested in the opinion of the ERAU employees.	Climate	3.00.63	Sat Feb 15 2002 09:29:06	Mozilla/4.72 [en] (Win98; U)	208.10.124.184	124-184.tqci.net	
4	2	4	4	4	2	1	2	2	2	3	4	2	2	5	2	2	4	2	2	1	2	2	2	1	1	15 - no women deans      no women dept chairs      where are the women?? support staff??	Climate	3.00.63	Sat Feb 15 2002 09:42:25	Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 5.0; T312461)	24.116.64.48	64-48.precpe.cableone.net	
2	2	2	3	2	2	2	2	2	2	2	2	3	2	3	2	3	2	2	3	2	2	4	2	2	1	In responce to question 15 I think a person should be hired on their experience and abilities.	Climate	3.00.63	Sat Feb 15 2002 09:47:00	Mozilla/4.61 [en] (Win98; U)	208.10.124.47	124-47.tqci.net	
3	3	3	2	1	1	1	1	2	2	2	2	2	2	2	2	3	2	2	2	2	2	1	2	1	2		Climate	3.00.63	Sat Feb 15 2002 10:19:35	Mozilla/4.51 [en] (WinNT; U)	155.31.23.237	node23-237.unnamed.db.erau.edu	
2	1	2	1	1	1	1	1	2	3	4	4	2	5	2	1	5	3	1	1	2	2	1	1	1	2	Overall      ERAU is a great place to work!	Climate	3.00.63	Sat Feb 15 2002 10:22:20	Mozilla/4.51 [en] (WinNT; U)	155.31.129.160	node129-160.unnamed.db.erau.edu	
4	2	2	1	1		2	2	2	2	2	2	2			2		2	2	2	2	2	2	2	2	1	I have not worked here a full year      so am not able to comment on questions that require long-range observations.	Climate	3.00.63	Sat Feb 15 2002 10:25:16	Mozilla/4.0 (compatible; MSIE 5.0; Windows NT; DigExt)	206.207.155.103	local103-155.campus.pr.erau.edu	
1	1	1	2	2	2	1	1	1	1	2	1	1	2	1	2	2	1	1	2	2	2	1	2	1	2		Climate	3.00.63	Sat Feb 15 2002 10:59:31	Mozilla/4.72 [en] (WinNT; U)	155.31.130.191	node130-191.unnamed.db.erau.edu	
2	2	3	2	2	2	2	4	4	4	4	4	4	3	3								1	2	1	2	Evaluation and D.M.D processes etc way too involved      complicated and time consuming.	Climate	3.00.63	Sat Feb 15 2002 11:02:53	Mozilla/4.72 [en] (WinNT; U)	155.31.130.191	node130-191.unnamed.db.erau.edu	
2	2	4	2	2	2	1	3	4	1	4	2	4	4	2	4	3	2	3	1	1	3	1	1	1	1		Climate	3.00.63	Sat Feb 15 2002 11:25:50	Mozilla/4.76 [en] (WinNT; U)	155.31.69.66	node69-66.unnamed.db.erau.edu	
2	2	2	3	2	2	2	3	2	3	4	3	4	4	3	3	3	3	3	2	2	3	1	2	1	1	The way the payroll department conducts itself with regards to the hourly wage staff and the salaried positions is to be desired.  Hourly employees have their pay periods shortened without consideration with regards to holidays where as the salaried employees have a set fourteen day pay period.                    Parking is going to become an issue with the new buiding openning in the Spring.  Employees should not have to pay more than the students.  Freshman and Sophomores should not be allowed to have cars on campus.  Faculty need more parking places.                    	Climate	3.00.63	Sat Feb 15 2002 12:03:48	Mozilla/4.72 [en] (WinNT; U)	155.31.20.162	node20-162.unnamed.db.erau.edu	
1	2	2	1	2	1	1	1	2	2	2	1	2	1	2	1	2	2	2	3	2	2	4	1	1	2		Climate	3.00.63	Sat Feb 15 2002 12:06:48	Mozilla/4.0 (compatible; MSIE 5.5; AOL 7.0; Windows 98; Win 9x 4.90)	205.188.197.28	spider-wi023.proxy.aol.com	
5	2	2	2	1	1	1	1	1	2	1	2	2	5	5	1	2	2	2	2	1	2	4	1	2	1		Climate	3.00.63	Sat Feb 15 2002 12:09:23	Mozilla/4.0 (compatible; MSIE 5.5; AOL 7.0; Windows 98; Win 9x 4.90)	205.188.197.28	spider-wi023.proxy.aol.com	
2	3	5	2	2	1	2	3	3	3	3	3	5	4	2	3	4	2	3	2	3	3	1	1	1	2		Climate	3.00.63	Sat Feb 15 2002 13:20:38	Mozilla/4.72 [en] (WinNT; U)	155.31.70.163	node70-163.unnamed.db.erau.edu	
4	1	2	1	1	1	1	4	2	3	3	3	5	5	2	2	4	1	1	1	1	2	1	1	1	2	I love this place      my academic colleagues      and the students. I also see a lack of leadership from the top (President)down.  This may be simply a lack of communication and a failure to "Manage By Walking Around" (MBWA).  However      whether you do not lead      or simply do not listen and communicate      you still fail the leadership test.   We have a great educational niche market in aviation and we need to exploit it fully. Since most of the key management team is new (at least academic leadership) I will reserve judgement. But      lets get on with being the best aviation      aviation business      and aviation related engineering school in the world. Glad you put out this survey.  Hope we see the results and take action. 	Climate	3.00.63	Sat Feb 15 2002 13:57:59	Mozilla/4.51 [en] (WinNT; U)	155.31.129.149	node129-149.unnamed.db.erau.edu	
2	4	3	3	3	3	3	5	4	4	4	3	4	3	3	2	4	4	2	2	3	4	1	2	1	1	Question 6          My direct supervisor is relatively new to the department.                     Question 8          The leadership of ERAU seems to be more interested in special          events such as expensive golf outtings      dinners and meetings          held in locations all over the country (not just in the US).          We are a private university that is dependent on tuition          dollars. The money spent on the Citation Jet (for maintenance and pilots) along with all the money the university spends entertaining should go towards improving our academic programs and the student life on campus. When that happens then everyone will know the university leadership truly cares about Embry-Riddle and our future.                      Questions 9-11          Faculty and staff spend many hours going through the strategic planning processes. They list their department's priorities and goals for the future but never see the fruits of their labor. You have managers and staff busy doing strategic planning      the PMP Human Resources document (which is ridiculous and taking a major step backward in streamlining the process of performance reviews)      and going to a myriad of meetings -- when is a person supposed to have time to devote to their job and our students?                     Question 13          What resources? Last year we were told to turn off lights and computers because of budget woes. We have been told that the budget dollars for next year (May 2002) are going to be exactly the same as last year's budget. No new allocations are expected. How can we improve our programs if our budgets stay the same or decrease? Except for the Development Office - their budget and staff continues to grow. Its almost as if "they can't spend it fast enough" on their lavish trips      entertainment      and the jet.                     Also      the leadership wasted thousands of dollars on remodeling the building in Deland and purchasing a new sign for CATER -- knowing that the program would not succeed. I'm sure there has been additional waste in other similar projects. Example: they move administrative offices and people like they are playing musical chairs. No thought to cost or taking the time to think it through. How many times has the alumni office moved (upstairs      downstairs)      and development      and the academic office      etc.                     Our university continues to grow but the faculty/staff to support it stays the same. Emphasis is on bringing in more students and building more buildings but not hiring additional qualified faculty and staff.                     Question 15          Everyone knows that the only reason the "glass ceiling" was lowered recently was so the university would look good for the SACS visit in April.                     Question 17          I personally do not think the "One University" concept is working. How can it? You have three totally different campuses. Even the academic programs on each campus are different.                     Question 19          Despite the many neutral and disagrees I have checked      overall the university is a good place to work. We have come a long way since Bunnell days. But there's so much more we could do with the proper resources and leadership. Its frustrating to see so many good employees unhappy with our current leadership. We seem to be going backward instead of forward. I have noticed a decline in the respect and trust toward the university's leadership.                     Are you sure this will remain anomymous?                                                   	Climate	3.00.63	Sat Feb 15 2002 14:17:03	Mozilla/4.76 [en] (WinNT; U)	155.31.129.207	node129-207.unnamed.db.erau.edu	
